Date,Value
20190731,5.35148
20190730,5.30651
20190729,5.39067
20190726,5.41427
20190725,5.383
20190724,5.43724
20190723,5.44619
20190722,5.39773
20190719,5.37535
20190718,5.35971
20190717,5.39877
20190716,5.45589
20190715,5.51462
20190712,5.52953
20190711,5.5435
20190710,5.5359
20190709,5.52423
20190708,5.57796
20190705,5.53375
20190704,5.55356
20190703,5.51581
20190702,5.50651
20190701,5.5249
20190628,5.4328
20190627,5.43994
20190626,5.42946
20190625,5.42008
20190624,5.46499
20190621,5.47495
20190620,5.45941
20190619,5.42162
20190618,5.42677
20190617,5.35605
20190614,5.39431
20190613,5.3765
20190612,5.38612
20190611,5.486
20190607,5.44102
20190606,5.39605
20190605,5.39683
20190604,5.38603
20190603,5.41304
20190531,5.35808
20190529,5.3602
20190528,5.47556
20190527,5.49272
20190524,5.49185
20190523,5.46126
20190522,5.60899
20190521,5.61591
20190520,5.58968
20190516,5.56994
20190515,5.47618
20190514,5.46221
20190513,5.44901
20190510,5.51118
20190509,5.43599
20190508,5.5295
20190507,5.52059
20190506,5.54006
20190503,5.58322
20190502,5.57271
20190430,5.61615
20190429,5.61524
20190426,5.62717
20190425,5.65555
20190424,5.70574
20190423,5.73688
20190417,5.69599
20190416,5.67098
20190415,5.67813
20190412,5.64979
20190411,5.64843
20190410,5.65008
20190409,5.62751
20190408,5.67615
20190405,5.62858
20190404,5.58602
20190403,5.63077
20190402,5.58675
20190401,5.55715
20190329,5.49511
20190328,5.51002
20190327,5.52213
20190326,5.52616
20190325,5.51368
20190322,5.56165
20190321,5.6421
20190320,5.61629
20190319,5.63476
20190318,5.604
20190315,5.57296
20190314,5.58575
20190313,5.54579
20190312,5.49094
20190311,5.46608
20190308,5.45941
20190307,5.50405
20190306,5.54124
20190305,5.51958
20190304,5.52047
20190301,5.49955
20190228,5.49995
20190227,5.53422
20190226,5.545
20190225,5.55416
20190222,5.55434
20190221,5.53113
20190220,5.50478
20190219,5.51405
20190218,5.52841
20190215,5.51978
20190214,5.4301
20190213,5.46317
20190212,5.39734
20190211,5.32029
20190208,5.2848
20190207,5.38001
20190206,5.39962
20190205,5.42565
20190204,5.33731
20190201,5.31743
20190131,5.31222
20190130,5.29023
20190129,5.29695
20190128,5.25311
20190125,5.312
20190124,5.32739
20190123,5.34505
20190122,5.38222
20190121,5.43822
20190118,5.42749
20190117,5.3414
20190116,5.34229
20190115,5.33577
20190114,5.30515
20190111,5.34439
20190110,5.35357
20190109,5.37437
20190108,5.31872
20190107,5.2851
20190104,5.28145
20190103,5.1547
20190102,5.11586
20181228,5.08493
20181227,4.97951
20181221,5.09083
20181220,5.09595
20181219,5.2266
20181218,5.17079
20181217,5.20456
20181214,5.27626
20181213,5.32548
20181212,5.37456
20181211,5.31993
20181210,5.25341
20181207,5.37469
20181206,5.26129
20181205,5.45372
20181204,5.53186
20181203,5.55794
20181130,5.46673
20181129,5.46598
20181128,5.4196
20181127,5.43172
20181126,5.40043
20181123,5.29038
20181122,5.37546
20181121,5.40815
20181120,5.32735
20181119,5.47302
20181116,5.52225
20181115,5.47218
20181114,5.50233
20181113,5.52434
20181112,5.62169
20181109,5.61079
20181108,5.67311
20181107,5.69981
20181106,5.66862
20181105,5.68056
20181102,5.64272
20181101,5.63582
20181031,5.66594
20181030,5.5249
20181029,5.56685
20181026,5.48991
20181025,5.5495
20181024,5.5381
20181023,5.5013
20181022,5.62588
20181019,5.75361
20181018,5.67279
20181017,5.75641
20181016,5.75318
20181015,5.68874
20181012,5.69532
20181011,5.67735
20181010,5.82835
20181009,5.88406
20181008,5.85101
20181005,5.90338
20181004,5.9293
20181003,5.99588
20181002,6.00913
20181001,6.0064
20180928,5.98936
20180927,6.01299
20180926,6.00589
20180925,6.03942
20180924,5.93452
20180921,5.85513
20180920,5.80881
20180919,5.77637
20180918,5.80054
20180917,5.78433
20180914,5.76999
20180913,5.76946
20180912,5.77531
20180911,5.74267
20180910,5.71812
20180907,5.68418
20180906,5.72728
20180905,5.72649
20180904,5.78139
20180903,5.8025
20180831,5.79844
20180830,5.8329
20180829,5.84146
20180828,5.84602
20180827,5.83716
20180824,5.79326
20180823,5.78593
20180822,5.79989
20180821,5.77607
20180820,5.75048
20180817,5.66097
20180816,5.65268
20180815,5.62346
20180814,5.7047
20180813,5.72422
20180810,5.73474
20180809,5.78971
20180808,5.78335
20180807,5.79111
20180806,5.70363
20180803,5.69281
20180802,5.69755
20180801,5.71904
20180731,5.7297
20180730,5.67723
20180727,5.69457
20180726,5.6367
20180725,5.65943
20180724,5.63749
20180723,5.61977
20180720,5.60509
20180719,5.59593
20180718,5.57284
20180717,5.57032
20180716,5.5644
20180713,5.62104
20180712,5.69137
20180711,5.74439
20180710,5.79562
20180709,5.72955
20180706,5.65462
20180705,5.69564
20180704,5.66184
20180703,5.64734
20180702,5.61086
20180629,5.65775
20180628,5.63822
20180627,5.67565
20180626,5.59703
20180625,5.5927
20180622,5.66657
20180621,5.59292
20180620,5.65637
20180619,5.68448
20180618,5.67373
20180615,5.73308
20180614,5.76722
20180613,5.74416
20180612,5.75358
20180611,5.75988
20180608,5.71463
20180607,5.70284
20180606,5.63767
20180605,5.60599
20180604,5.6411
20180601,5.6291
20180531,5.60602
20180530,5.54492
20180529,5.52294
20180528,5.52743
20180525,5.49863
20180524,5.56652
20180523,5.62366
20180522,5.68579
20180518,5.70887
20180516,5.64431
20180515,5.62666
20180514,5.58323
20180511,5.59317
20180509,5.581
20180508,5.51611
20180507,5.52481
20180504,5.45229
20180503,5.44777
20180502,5.4857
20180430,5.41968
20180427,5.44065
20180426,5.43548
20180425,5.30255
20180424,5.37395
20180423,5.36442
20180420,5.32249
20180419,5.34272
