Date,Value
20180621,20.34659
20180620,20.37039
20180619,20.26042
20180618,20.38234
20180615,20.49125
20180614,20.51071
20180613,20.5662
20180612,20.56955
20180611,20.50895
20180608,20.38271
20180607,20.4285
20180606,20.24918
20180605,20.19362
20180604,20.16401
20180601,20.01519
20180531,20.01185
20180530,19.89541
20180529,19.93516
20180525,20.05127
20180524,20.12551
20180523,19.98044
20180522,20.13952
20180521,20.09759
20180518,19.98515
20180517,20.02263
20180516,19.95036
20180515,20.01438
20180514,20.14048
20180511,20.04464
20180510,19.9345
20180509,19.71644
20180508,19.67833
20180507,19.77245
20180504,19.31863
20180503,19.38694
20180502,19.56027
20180501,19.4967
20180430,19.80831
20180427,19.73652
20180426,19.54119
20180425,19.3984
20180424,19.75601
20180423,19.69642
20180420,19.84267
20180419,19.92603
20180418,19.97201
20180417,19.86392
20180416,19.71667
20180413,19.78669
20180412,19.59653
20180411,19.50356
20180410,19.44362
20180409,19.30653
20180406,19.53738
20180405,19.60293
20180404,19.08118
20180403,19.12203
20180402,19.44603
20180329,19.28609
20180328,19.24383
20180327,19.67825
20180326,19.30316
20180323,19.4852
20180322,19.83383
20180321,19.98788
20180320,20.00841
20180319,20.22273
20180316,20.31088
20180315,20.31782
20180314,20.44328
20180313,20.59843
20180312,20.60603
20180309,20.30779
20180308,20.17929
20180307,19.99257
20180306,20.16031
20180305,19.77776
20180302,19.59454
20180301,20.02975
20180228,20.33458
20180227,20.51094
20180226,20.32029
20180223,20.03403
20180222,19.97429
20180221,20.06892
20180220,20.10722
20180216,20.11768
20180215,20.03685
20180214,19.55756
20180213,19.5407
20180212,19.48991
20180209,19.25068
20180208,19.84663
20180207,19.87063
20180206,19.32752
20180205,20.24065
20180202,20.72096
20180201,20.79735
20180131,20.89425
20180130,20.87572
20180129,21.15111
20180126,21.02648
20180125,20.99627
20180124,20.96916
20180123,20.91372
20180122,20.70195
20180119,20.63287
20180118,20.65213
20180117,20.54444
20180116,20.6682
20180112,20.43518
20180111,20.3286
20180110,20.29412
20180109,20.35587
20180108,20.31342
20180105,20.20922
20180104,20.10017
20180103,19.9615
20180102,19.87688
20171229,19.93692
20171228,19.89444
20171227,19.84497
20171226,19.80287
20171222,19.86065
20171221,19.83192
20171220,19.88995
20171219,19.90355
20171218,19.83348
20171215,19.62705
20171214,19.68543
20171213,19.6784
20171212,19.65486
20171211,19.56479
20171208,19.54026
20171207,19.38915
20171206,19.39279
20171205,19.47324
20171204,19.62134
20171201,19.55163
20171130,19.44958
20171129,19.4239
20171128,19.28146
20171127,19.23793
20171124,19.20213
20171122,19.18208
20171121,19.11906
20171120,19.06667
20171117,19.11128
20171116,19.0564
20171115,19.04949
20171114,19.1301
20171113,19.14011
20171110,19.18631
20171109,19.1956
20171108,19.21143
20171107,19.25585
20171106,19.24052
20171103,19.21843
20171102,19.21913
20171101,19.26618
20171031,19.23139
20171030,19.26361
20171027,19.18862
20171026,19.13156
20171025,19.19867
20171024,19.19568
20171023,19.28515
20171020,19.18746
20171019,19.06267
20171018,19.11448
20171017,19.09089
20171016,19.09786
20171013,19.11744
20171012,19.07775
20171011,19.07974
20171010,19.05615
20171009,19.04774
20171006,18.9994
20171005,18.93153
20171004,18.89528
20171003,18.89059
20171002,18.84101
20170929,18.73844
20170928,18.67101
20170927,18.68872
20170926,18.69035
20170925,18.65953
20170922,18.62515
20170921,18.71753
20170920,18.6966
20170919,18.67395
20170918,18.62727
20170915,18.59482
20170914,18.5681
20170913,18.54466
20170912,18.51172
20170911,18.364
20170908,18.29116
