Date,Value
20151216,16.0398
20151215,15.93166
20151214,15.66827
20151211,15.84825
20151210,15.98682
20151209,16.13315
20151208,16.05128
20151207,16.3167
20151204,15.96509
20151203,16.23461
20151202,16.30636
20151201,16.20325
20151130,16.24306
20151127,16.18492
20151125,16.14732
20151124,16.06417
20151123,16.20172
20151120,16.15286
20151119,16.05775
20151118,15.79587
20151117,15.7295
20151116,15.44908
20151113,15.6793
20151112,15.87262
20151111,15.99202
20151110,15.87866
20151109,16.09558
20151106,16.10866
20151105,16.17001
20151104,16.22252
20151103,16.07927
20151102,15.98143
20151030,16.02536
20151029,15.97797
20151028,15.93215
20151027,15.80826
20151026,15.80443
20151023,15.7973
20151022,15.22364
20151021,15.27632
20151020,15.23493
20151019,15.12881
20151016,15.11632
20151015,14.90305
20151014,14.90045
20151013,14.87599
20151012,14.97508
20151009,14.88002
20151008,14.76146
20151007,14.83007
20151006,14.75852
20151005,14.67946
20151002,14.14852
20151001,14.29934
20150930,14.14928
20150929,14.04302
20150928,14.38697
20150925,14.7097
20150924,14.50041
20150923,14.62299
20150922,14.61481
20150921,14.84083
20150918,14.79262
20150917,14.99139
20150916,14.93237
20150915,14.82752
20150914,14.88519
20150911,14.68965
20150910,14.58857
20150909,14.90968
20150908,14.62409
20150904,14.29515
20150903,14.59443
20150902,14.37587
20150901,14.28868
20150831,14.72055
20150828,14.73024
20150827,14.65808
20150826,14.16316
20150825,14.33507
20150824,13.18382
20150821,14.76612
20150820,15.27997
20150819,15.46111
20150818,15.58244
20150817,15.46345
20150814,15.43418
20150813,15.50088
20150812,15.30774
20150811,15.54116
20150810,15.59082
20150807,15.47194
20150806,15.76185
20150805,15.69169
20150804,15.64065
20150803,15.73178
20150731,15.7885
20150730,15.61639
20150729,15.63124
20150728,15.50945
20150727,15.49396
20150724,15.85397
20150723,15.85833
20150722,15.76502
20150721,16.00416
20150720,15.98844
20150717,15.85348
20150716,15.60372
20150715,15.49721
20150714,15.38553
20150713,15.24567
20150710,15.05341
20150709,15.08325
20150708,15.03767
20150707,15.15643
20150706,15.04428
20150702,15.21616
20150701,15.2096
20150630,15.15989
20150629,15.20726
20150626,15.5016
20150625,15.57531
