Date,Value
20181231,6.26389
20181228,6.23992
20181227,6.23554
20181226,5.94073
20181224,6.0515
20181221,6.21093
20181220,6.32398
20181219,6.45142
20181218,6.45562
20181217,6.60863
20181214,6.71397
20181213,6.81901
20181212,6.74206
20181211,6.75207
20181210,6.77627
20181207,6.92127
20181206,6.93596
20181204,7.26655
20181203,7.21849
20181130,7.17181
20181129,7.20172
20181128,7.02507
20181127,7.0734
20181126,6.98957
20181123,6.98074
20181121,6.89734
20181120,7.02965
20181119,7.18338
20181116,7.17371
20181115,7.0658
20181114,7.12334
20181113,7.13456
20181112,7.26349
20181109,7.40235
20181108,7.43128
20181107,7.30486
20181106,7.25454
20181105,7.26763
20181102,7.24999
20181101,7.08602
20181031,7.07504
20181030,6.93264
20181029,6.96428
20181026,7.04144
20181025,6.89549
20181024,7.1654
20181023,7.20685
20181022,7.22534
20181019,7.31803
20181018,7.45726
20181017,7.50063
20181016,7.2965
20181015,7.26712
20181012,7.27519
20181011,7.41546
20181010,7.64111
20181009,7.6648
20181008,7.67191
20181005,7.75514
20181004,7.8591
20181003,7.78222
20181002,7.85267
20181001,7.96133
20180928,7.93181
20180927,7.93272
20180926,8.006
20180925,7.9812
20180924,8.01818
20180921,8.06599
20180920,7.98557
20180919,8.02252
20180918,7.99931
20180917,8.07307
20180914,8.03138
20180913,8.05098
20180912,8.06516
20180911,8.05187
20180910,8.04939
20180907,8.05247
20180906,8.1121
20180905,8.14128
20180904,8.18738
20180831,8.15174
20180830,8.17336
20180829,8.15652
20180828,8.16474
20180827,8.16465
20180824,8.13033
20180823,8.14087
20180822,8.12745
20180821,8.0463
20180820,8.01408
20180817,7.98255
20180816,8.01963
20180815,8.01167
20180814,7.93081
20180813,7.98899
20180810,8.00882
20180809,7.99013
20180808,7.9899
20180807,7.9639
20180806,7.9169
20180803,7.95076
20180802,7.88104
20180801,7.88206
20180731,7.80823
20180730,7.86242
20180727,8.02099
20180726,7.98155
20180725,7.96625
20180724,8.05193
20180723,8.04248
20180720,8.07291
20180719,8.01773
20180718,8.00642
20180717,7.95515
20180716,7.99017
20180713,7.99752
20180712,7.96537
20180711,7.99942
20180710,8.0583
20180709,8.0182
20180706,7.93833
20180705,7.85728
20180703,7.84023
20180702,7.76776
20180629,7.79523
20180628,7.76133
20180627,7.88865
20180626,7.84337
20180625,7.96343
20180622,7.99747
20180621,8.06851
20180620,8.01526
20180619,8.01362
20180618,7.98128
20180615,7.97682
20180614,7.95056
20180613,7.98545
20180612,7.9564
20180611,7.93695
20180608,7.9059
20180607,7.95602
20180606,7.89447
20180605,7.83213
20180604,7.8031
20180601,7.73012
20180531,7.78178
20180530,7.6611
20180529,7.67601
20180525,7.69481
20180524,7.6838
20180523,7.6653
20180522,7.73305
20180521,7.67874
20180518,7.66303
20180517,7.62426
20180516,7.56013
20180515,7.54586
20180514,7.59016
20180511,7.58109
20180510,7.53893
20180509,7.48519
20180508,7.4397
20180507,7.38603
20180504,7.29947
20180503,7.33235
20180502,7.32129
20180501,7.27305
20180430,7.33602
20180427,7.33472
20180426,7.30892
20180425,7.31142
20180424,7.36297
20180423,7.36518
20180420,7.40067
20180419,7.45181
20180418,7.44681
20180417,7.38202
20180416,7.32181
20180413,7.35013
20180412,7.30986
20180411,7.29082
20180410,7.17784
20180409,7.17006
20180406,7.30096
20180405,7.26028
20180404,7.15205
20180403,7.08925
20180402,7.24943
20180329,7.1815
20180328,7.19095
20180327,7.32928
20180326,7.18971
20180323,7.32861
20180322,7.47438
20180321,7.45242
20180320,7.44717
20180319,7.51073
20180316,7.45951
20180315,7.48906
20180314,7.51966
20180313,7.55553
20180312,7.54247
20180309,7.43607
20180308,7.44029
20180307,7.36362
20180306,7.30368
20180305,7.22692
20180302,7.10105
20180301,7.11872
20180228,7.24238
20180227,7.35561
20180226,7.30501
20180223,7.20949
20180222,7.22348
20180221,7.21979
20180220,7.28318
20180216,7.24734
20180215,7.19724
20180214,7.04185
20180213,7.02023
20180212,6.96355
